DATE,TEMPERATURE,WINDSPEED,HUMIDITY,PRECIPITATION
2018-07-30,31,13,66,0
2018-07-31,32,12,57,0
2018-08-01,33,12,46,0.1
2018-08-02,34,9,58,1.2
2018-08-03,33,11,61,0.6
2018-08-04,33,11,65,1.9
2018-08-05,32,10,63,4.6
2018-08-06,32,10,62,3
2018-08-07,32,9,59,1.3
2018-08-08,31,9,61,3.6
2018-08-09,31,11,59,0.3
2018-08-10,31,11,55,0
2018-08-11,30,13,54,0
2018-08-12,31,12,56,0
2018-08-13,30,11,44,0
2018-08-14,28,12,60,1.7
2018-08-15,28,9,61,1.6
2018-08-16,29,11,65,2.6
2018-08-17,29,9,59,0.2
2018-08-18,29,7,59,4.5
2018-08-19,30,9,65,7.1
2018-08-20,31,10,58,6
2018-08-21,31,10,56,11.3
2018-08-22,31,10,61,1.7
2018-08-23,30,9,60,4.7
2018-08-24,29,10,66,3.8
2018-08-25,26,13,55,0
2018-08-26,26,16,58,0
2018-08-27,26,11,64,0
2018-08-28,29,10,65,0
2018-08-29,29,11,66,0
2018-08-30,29,12,63,0
2018-08-31,25,9,60,0
2018-09-01,24,13,60,0
2018-09-02,25,11,65,0
2018-09-03,25,11,58,0
2018-09-04,27,9,66,0
2018-09-05,29,8,60,0
2018-09-06,29,10,62,0
2018-09-07,26,13,72,0
2018-09-08,27,10,68,0
2018-09-09,28,9,70,0
2018-09-10,29,9,59,0.8
2018-09-11,30,9,58,0
2018-09-12,30,9,58,0
2018-09-13,26,6,73,4
2018-09-14,28,12,82,0.1
2018-09-15,28,11,71,0
2018-09-16,28,9,62,0.4
2018-09-17,28,9,62,2
2018-09-18,27,10,80,0.7
2018-09-19,28,8,69,11.8
2018-09-20,30,8,69,3.5
2018-09-21,29,10,70,0.1
2018-09-22,27,11,58,0
2018-09-23,28,12,75,0
2018-09-24,28,9,75,0
2018-09-25,28,14,45,0
2018-09-26,25,13,47,0
2018-09-27,25,10,56,0
2018-09-28,26,10,57,0
2018-09-29,27,9,59,0
2018-09-30,26,10,67,0
2018-10-01,21,22,60,0.2
2018-10-02,21,14,64,2.5
2018-10-03,24,11,48,0
2018-10-04,26,5,45,0.2
2018-10-05,24,7,71,6.5
2018-10-06,21,12,72,2.4
2018-10-07,23,9,59,0.4
2018-10-08,26,8,65,5.1
2018-10-09,27,8,48,0
2018-10-10,23,15,73,7.3
2018-10-11,25,12,71,9.7
2018-10-12,24,8,70,0.8
2018-10-13,24,9,56,0
2018-10-14,25,6,50,0.1
2018-10-15,24,13,56,0.7
2018-10-16,23,5,77,14.8
2018-10-17,20,6,83,19.8
2018-10-18,24,13,62,0.7
2018-10-19,26,6,54,0.4
2018-10-20,25,7,59,0.5
2018-10-21,24,10,58,0
2018-10-22,20,13,42,0
2018-10-23,22,8,49,0
2018-10-24,23,9,59,0
2018-10-25,23,12,67,0
2018-10-26,21,10,72,0.2
2018-10-27,22,16,72,8.2
2018-10-28,18,21,87,26.9
2018-10-29,20,23,81,43.7
2018-10-30,14,15,75,15.3
2018-10-31,19,18,65,1.4
2018-11-01,20,5,63,7.9
2018-11-02,21,5,55,0.5
2018-11-03,19,7,73,5.5
2018-11-04,18,11,85,27.3
2018-11-05,19,10,73,1.1
2018-11-06,19,13,80,10
2018-11-07,17,6,72,4.3
2018-11-08,18,7,79,0.9
2018-11-09,20,12,70,0
2018-11-10,18,6,82,0.8
2018-11-11,19,7,76,0
2018-11-12,22,10,67,0
2018-11-13,22,6,57,0
2018-11-14,21,6,62,0
2018-11-15,20,7,67,0
2018-11-16,19,6,64,0
2018-11-17,15,18,51,0.5
2018-11-18,15,17,57,0.4
2018-11-19,13,14,63,3.1
2018-11-20,13,8,78,14.1
2018-11-21,15,12,84,6.5
2018-11-22,17,5,59,0
2018-11-23,19,11,58,0.7
2018-11-24,17,6,81,0.4
2018-11-25,15,12,77,8.8
2018-11-26,13,14,68,16.9
2018-11-27,14,14,72,2.9
2018-11-28,14,8,65,0
2018-11-29,16,6,62,0
2018-11-30,15,7,61,0
2018-12-01,16,5,64,1.8
2018-12-02,14,5,68,0
2018-12-03,16,7,85,0.2
2018-12-04,17,10,74,0.1
2018-12-05,18,8,69,0
2018-12-06,15,6,74,0.1
2018-12-07,16,7,74,0.1
2018-12-08,14,30,53,0.3
2018-12-09,15,35,72,0.4
2018-12-10,15,14,65,0.1
2018-12-11,14,8,49,0
2018-12-12,13,8,65,0.1
2018-12-13,13,9,70,5.9
2018-12-14,12,10,74,7.7
2018-12-15,11,6,66,0
2018-12-16,12,10,83,2.3
2018-12-17,11,17,77,0.5
2018-12-18,13,7,65,0
2018-12-19,14,8,58,0.9
2018-12-20,12,6,66,1.6
2018-12-21,13,4,75,0
2018-12-22,14,4,87,0.1
2018-12-23,16,6,76,0
2018-12-24,16,4,86,0
2018-12-25,15,11,52,0
2018-12-26,13,6,63,0
2018-12-27,13,6,69,0
2018-12-28,13,5,75,0
2018-12-29,13,6,77,0.2
2018-12-30,14,6,75,0
2018-12-31,14,8,62,0
